time,x,y,z
13.121,-0.044,-0.012,0.75
13.122,-0.044,-0.006,0.749
13.122,-0.045,0.006,0.743
13.131,-0.046,0.015,0.727
13.131,-0.044,0.022,0.722
13.132,-0.036,0.031,0.71
13.151,-0.029,0.049,0.69
13.152,-0.019,0.058,0.681
13.153,-0.012,0.073,0.667
13.153,-0.014,0.08,0.647
13.156,-0.02,0.075,0.638
13.16,-0.031,0.077,0.641
13.165,-0.042,0.075,0.648
13.17,-0.047,0.079,0.663
13.175,-0.052,0.07,0.687
13.18,-0.055,0.062,0.713
13.189,-0.064,0.051,0.738
13.19,-0.062,0.044,0.765
13.195,-0.067,0.039,0.796
13.2,-0.065,0.036,0.825
13.205,-0.062,0.037,0.849
13.21,-0.058,0.038,0.866
13.215,-0.058,0.039,0.882
13.222,-0.058,0.037,0.891
13.225,-0.057,0.033,0.893
13.23,-0.059,0.033,0.898
13.269,-0.062,0.037,0.902
13.27,-0.063,0.041,0.905
13.27,-0.061,0.044,0.917
13.271,-0.056,0.047,0.934
13.271,-0.052,0.047,0.954
13.271,-0.045,0.047,0.97
13.272,-0.037,0.041,0.987
13.272,-0.032,0.036,0.993
13.275,-0.037,0.033,0.991
13.28,-0.043,0.026,0.984
13.286,-0.051,0.021,0.985
13.29,-0.062,0.017,0.993
13.295,-0.076,0.007,1.004
13.304,-0.091,-0.001,1.014
13.305,-0.1,-0.007,1.026
13.309,-0.105,-0.016,1.033
13.315,-0.114,-0.024,1.037
13.321,-0.119,-0.025,1.044
13.325,-0.125,-0.03,1.051
13.33,-0.131,-0.033,1.049
13.337,-0.134,-0.036,1.036
13.34,-0.136,-0.035,1.017
13.345,-0.128,-0.029,0.996
13.386,-0.119,-0.023,0.974
13.386,-0.112,-0.013,0.957
13.387,-0.102,0.001,0.942
13.387,-0.092,0.014,0.922
13.388,-0.084,0.029,0.905
13.389,-0.076,0.042,0.893
13.39,-0.066,0.053,0.886
13.391,-0.052,0.063,0.883
13.391,-0.043,0.07,0.886
13.395,-0.031,0.076,0.891
13.407,-0.013,0.076,0.9
13.408,0.01,0.074,0.921
13.41,0.038,0.07,0.95
13.416,0.064,0.063,0.98
13.421,0.088,0.062,1.014
13.425,0.102,0.061,1.053
13.431,0.103,0.062,1.104
13.436,0.098,0.065,1.156
13.44,0.091,0.064,1.196
13.445,0.075,0.059,1.231
13.456,0.062,0.049,1.259
13.457,0.057,0.042,1.276
13.46,0.048,0.031,1.287
13.469,0.035,0.016,1.29
13.47,0.028,0.006,1.276
13.475,0.026,0.001,1.246
13.48,0.028,0,1.211
13.49,0.031,0.004,1.176
13.491,0.036,0.014,1.143
13.505,0.04,0.025,1.12
13.506,0.042,0.041,1.094
13.506,0.044,0.058,1.086
13.547,0.051,0.076,1.102
13.548,0.062,0.088,1.121
13.549,0.07,0.096,1.152
13.551,0.073,0.102,1.186
13.552,0.071,0.098,1.222
13.553,0.059,0.081,1.251
13.553,0.043,0.061,1.27
13.554,0.022,0.038,1.279
13.556,-0.002,0.012,1.274
13.556,-0.025,-0.013,1.251
13.56,-0.045,-0.033,1.226
13.567,-0.059,-0.046,1.195
13.57,-0.068,-0.057,1.164
13.575,-0.075,-0.061,1.132
13.58,-0.079,-0.061,1.094
13.585,-0.081,-0.061,1.054
13.59,-0.073,-0.057,1.012
13.6,-0.068,-0.051,0.967
13.601,-0.058,-0.043,0.926
13.606,-0.054,-0.04,0.896
13.61,-0.048,-0.03,0.865
13.617,-0.041,-0.024,0.833
13.62,-0.037,-0.019,0.807
13.625,-0.033,-0.014,0.783
13.638,-0.031,-0.017,0.759
13.639,-0.03,-0.015,0.744
13.641,-0.036,-0.016,0.74
13.645,-0.042,-0.022,0.747
13.689,-0.05,-0.021,0.755
13.69,-0.047,-0.03,0.771
13.691,-0.045,-0.029,0.798
13.691,-0.049,-0.034,0.829
13.692,-0.045,-0.041,0.856
13.693,-0.044,-0.045,0.885
13.695,-0.042,-0.053,0.912
13.696,-0.036,-0.055,0.935
13.697,-0.023,-0.061,0.967
13.698,-0.01,-0.065,0.987
13.702,0.01,-0.065,1.004
13.705,0.023,-0.069,1.022
13.71,0.038,-0.062,1.043
13.721,0.047,-0.057,1.059
13.722,0.05,-0.059,1.079
13.725,0.057,-0.053,1.101
13.733,0.05,-0.06,1.123
13.735,0.042,-0.06,1.15
13.74,0.029,-0.075,1.161
13.749,0.016,-0.09,1.17
13.756,0.002,-0.102,1.165
13.76,-0.008,-0.118,1.159
13.767,-0.025,-0.131,1.141
13.77,-0.033,-0.144,1.115
13.776,-0.042,-0.153,1.086
13.787,-0.051,-0.154,1.053
13.788,-0.054,-0.15,1.017
13.791,-0.049,-0.133,0.984
13.843,-0.041,-0.12,0.955
13.843,-0.03,-0.098,0.922
13.844,-0.012,-0.08,0.909
13.845,0.005,-0.061,0.878
13.846,0.013,-0.047,0.857
13.847,0.026,-0.034,0.839
13.847,0.041,-0.019,0.815
13.848,0.045,-0.008,0.797
13.849,0.05,0.005,0.782
13.85,0.048,0.015,0.778
13.851,0.045,0.017,0.777
13.851,0.045,0.022,0.773
13.856,0.043,0.02,0.779
13.86,0.042,0.019,0.785
13.865,0.04,0.016,0.785
13.87,0.036,0.015,0.79
13.875,0.03,0.015,0.797
13.885,0.026,0.014,0.806
13.886,0.018,0.022,0.821
13.89,0.013,0.025,0.843
13.897,0.009,0.028,0.863
13.9,0.012,0.031,0.886
13.905,0.017,0.032,0.908
13.91,0.018,0.03,0.923
13.925,0.016,0.031,0.933
13.928,0.007,0.029,0.936
13.93,-0.006,0.03,0.939
13.931,-0.015,0.031,0.944
13.968,-0.025,0.031,0.953
13.969,-0.022,0.034,0.976
13.97,-0.016,0.039,1.002
13.97,-0.006,0.039,1.037
13.971,0.001,0.042,1.073
13.971,0.005,0.043,1.113
13.972,0.007,0.046,1.153
13.973,-0.006,0.043,1.188
13.975,-0.019,0.035,1.207
13.98,-0.027,0.031,1.219
13.985,-0.032,0.025,1.222
13.99,-0.035,0.02,1.215
13.996,-0.04,0.014,1.203
14,-0.046,0.01,1.195
14.004,-0.049,0.002,1.189
14.011,-0.053,-0.004,1.185
14.015,-0.056,-0.008,1.181
14.019,-0.059,-0.013,1.176
14.025,-0.06,-0.018,1.174
14.03,-0.065,-0.022,1.166
14.035,-0.073,-0.026,1.159
14.04,-0.082,-0.029,1.149
14.05,-0.091,-0.033,1.14
14.051,-0.097,-0.032,1.131
14.055,-0.098,-0.032,1.109
14.076,-0.102,-0.034,1.081
14.077,-0.102,-0.037,1.045
14.077,-0.101,-0.039,1.007
14.078,-0.106,-0.037,0.965
14.08,-0.107,-0.033,0.919
14.085,-0.107,-0.025,0.873
14.09,-0.108,-0.014,0.834
14.095,-0.107,-0.009,0.806
14.107,-0.107,-0.001,0.783
14.108,-0.107,0.008,0.765
14.11,-0.109,0.015,0.753
14.116,-0.107,0.021,0.747
14.12,-0.102,0.025,0.747
14.126,-0.1,0.028,0.755
14.13,-0.099,0.031,0.761
14.135,-0.098,0.03,0.765
14.14,-0.1,0.031,0.771
14.145,-0.102,0.03,0.778
14.15,-0.104,0.025,0.786
14.157,-0.108,0.022,0.795
14.161,-0.108,0.024,0.803
14.165,-0.101,0.027,0.814
14.17,-0.095,0.034,0.824
14.178,-0.087,0.043,0.844
14.18,-0.079,0.053,0.867
14.185,-0.073,0.06,0.89
14.19,-0.065,0.063,0.914
14.198,-0.06,0.067,0.952
14.205,-0.053,0.072,0.992
14.207,-0.044,0.073,1.028
14.251,-0.033,0.077,1.062
14.252,-0.028,0.078,1.086
14.253,-0.026,0.079,1.1
14.255,-0.024,0.08,1.106
14.256,-0.021,0.076,1.108
14.257,-0.023,0.073,1.102
14.258,-0.033,0.068,1.091
14.259,-0.043,0.059,1.084
14.26,-0.051,0.056,1.075
14.26,-0.059,0.051,1.067
14.261,-0.065,0.05,1.062
14.266,-0.068,0.047,1.056
14.27,-0.063,0.047,1.052
14.277,-0.058,0.05,1.045
14.28,-0.049,0.058,1.035
14.285,-0.048,0.065,1.019
14.295,-0.042,0.073,1.008
14.296,-0.035,0.084,1.003
14.3,-0.032,0.092,0.996
14.305,-0.025,0.092,0.979
14.311,-0.026,0.097,0.967
14.315,-0.021,0.101,0.948
14.32,-0.009,0.109,0.939
14.331,-0.005,0.114,0.933
14.332,-0.001,0.118,0.931
14.335,-0.004,0.115,0.937
14.39,-0.003,0.119,0.941
14.391,0.002,0.114,0.943
14.392,0.004,0.11,0.945
14.392,-0.003,0.107,0.947
14.393,-0.015,0.101,0.944
14.395,-0.021,0.091,0.944
14.396,-0.023,0.086,0.945
14.396,-0.021,0.081,0.945
14.397,-0.024,0.076,0.941
14.398,-0.032,0.065,0.935
14.399,-0.043,0.061,0.933
14.4,-0.046,0.054,0.926
14.401,-0.051,0.05,0.929
14.405,-0.05,0.053,0.933
14.41,-0.048,0.049,0.946
14.415,-0.048,0.046,0.947
14.421,-0.043,0.048,0.946
14.427,-0.048,0.046,0.947
14.43,-0.05,0.045,0.948
14.435,-0.045,0.042,0.942
14.443,-0.051,0.04,0.939
14.45,-0.043,0.04,0.936
14.463,-0.038,0.043,0.924
14.465,-0.034,0.045,0.916
14.466,-0.038,0.046,0.91
14.471,-0.043,0.043,0.905
14.558,-0.042,0.047,0.916
14.559,-0.04,0.042,0.919
14.56,-0.039,0.042,0.921
14.561,-0.04,0.04,0.934
14.562,-0.04,0.034,0.935
14.562,-0.038,0.023,0.943
14.563,-0.034,0.019,0.945
14.564,-0.036,0.016,0.955
14.565,-0.037,0.012,0.978
14.566,-0.036,0.006,0.986
14.566,-0.024,0.018,0.997
14.568,-0.022,0.018,0.999
14.57,-0.031,0.015,1.017
14.571,-0.027,0.019,1.029
14.571,-0.013,0.02,1.036
14.572,-0.002,0.024,1.036
14.573,0,0.025,1.027
14.574,-0.002,0.036,1.013
14.575,0.004,0.045,0.998
14.576,0.01,0.056,0.983
14.576,0.014,0.065,0.961
14.581,0.023,0.071,0.944
14.585,0.021,0.078,0.922
14.595,0.022,0.083,0.9
14.596,0.029,0.085,0.881
14.6,0.032,0.091,0.87
14.629,0.037,0.091,0.861
14.63,0.042,0.092,0.869
14.631,0.044,0.095,0.883
14.632,0.046,0.095,0.902
14.632,0.045,0.091,0.93
14.633,0.048,0.085,0.951
14.644,0.053,0.081,0.985
14.645,0.053,0.074,1.019
14.646,0.044,0.069,1.043
14.65,0.036,0.062,1.065
14.678,0.029,0.051,1.082
14.678,0.021,0.036,1.089
14.678,0.012,0.029,1.086
14.679,0.008,0.022,1.085
14.679,0.001,0.014,1.079
14.68,-0.005,0.011,1.074
14.684,-0.005,0.01,1.063
14.69,-0.006,0.012,1.052
14.694,-0.009,0.013,1.043
14.699,-0.009,0.015,1.033
14.705,-0.007,0.018,1.022
14.71,-0.005,0.016,1.018
14.715,-0.005,0.017,1.014
14.725,-0.008,0.022,1.007
14.726,-0.011,0.023,1.005
14.73,-0.011,0.022,1.005
14.735,-0.009,0.022,1.005
14.752,-0.007,0.021,1.004
14.753,-0.005,0.021,0.998
14.754,-0.004,0.021,0.992
14.755,-0.002,0.022,0.988
14.76,0,0.027,0.986
14.765,0.002,0.032,0.984
14.771,0.001,0.034,0.987
14.775,0.001,0.033,0.998
14.78,0.003,0.032,1.004
14.785,0.003,0.029,1.009
14.79,0.002,0.029,1.015
14.794,-0.002,0.029,1.019
14.799,-0.006,0.025,1.026
14.806,-0.007,0.02,1.033
14.811,-0.003,0.018,1.036
14.816,-0.002,0.018,1.038
14.826,0,0.017,1.036
14.828,0.002,0.019,1.029
14.831,0.005,0.018,1.024
14.843,0.008,0.017,1.019
14.846,0.006,0.017,1.011
14.848,0.004,0.018,0.998
14.851,0.002,0.023,0.985
14.859,0.005,0.025,0.983
14.86,0.009,0.027,0.981
14.865,0.009,0.028,0.974
14.871,0.013,0.029,0.968
14.875,0.014,0.035,0.97
14.88,0.016,0.034,0.966
14.894,0.02,0.037,0.96
14.895,0.018,0.036,0.961
14.896,0.011,0.036,0.961
14.9,0.011,0.034,0.967
14.949,0.014,0.03,0.969
14.95,0.019,0.029,0.974
14.951,0.023,0.027,0.983
14.952,0.026,0.02,0.987
14.953,0.025,0.015,0.992
14.954,0.022,0.013,0.998
14.955,0.023,0.011,1.006
14.956,0.02,0.015,1.007
14.956,0.017,0.015,1.014
14.957,0.012,0.012,1.014
14.958,0.004,0.01,1.01
14.963,-0.003,0.008,1.013
14.965,-0.005,0.003,1.007
14.971,-0.009,0.002,0.995
14.975,-0.015,0,0.988
14.98,-0.014,-0.001,0.977
14.986,-0.009,-0.006,0.968
14.99,-0.006,0.002,0.958
14.995,-0.001,0.004,0.952
15.003,-0.001,0.008,0.956
15.005,0.005,0.008,0.964
15.01,0.007,0.011,0.968
15.015,0.008,0.013,0.968
15.025,0.012,0.012,0.973
15.027,0.017,0.013,0.984
15.03,0.02,0.01,1.002
15.077,0.02,0.005,1.019
15.077,0.02,-0.003,1.033
15.078,0.019,-0.011,1.047
15.079,0.012,-0.02,1.054
15.08,0.013,-0.025,1.055
15.081,0.013,-0.028,1.058
15.082,0.009,-0.035,1.052
15.083,0.008,-0.033,1.035
15.084,0.011,-0.033,1.029
15.085,0.011,-0.032,1.015
15.085,0.02,-0.024,0.999
15.09,0.029,-0.021,0.985
15.095,0.037,-0.013,0.967
15.102,0.041,-0.008,0.951
15.13,0.049,-0.012,0.938
15.131,0.049,-0.003,0.918
15.132,0.06,-0.001,0.909
15.133,0.066,0.001,0.906
15.135,0.072,0.003,0.905
15.135,0.077,0,0.915
15.136,0.073,-0.005,0.929
15.146,0.072,-0.001,0.939
15.158,0.068,-0.005,0.96
15.159,0.066,-0.008,0.972
15.16,0.052,-0.014,0.982
15.216,0.048,-0.024,1
15.216,0.039,-0.028,1.007
15.217,0.023,-0.041,1.013
15.218,0.016,-0.045,1.015
15.219,0.009,-0.052,1.006
15.22,0.009,-0.056,1.01
15.221,0.005,-0.054,0.996
15.222,0.008,-0.051,0.987
15.223,0.007,-0.049,0.959
15.223,0.003,-0.041,0.952
15.224,0.003,-0.032,0.937
15.225,0.006,-0.028,0.931
15.226,0.004,-0.016,0.922
15.23,0.011,-0.009,0.913
15.235,0.014,-0.002,0.907
15.24,0.016,0.006,0.91
15.245,0.012,0.011,0.912
15.25,0.008,0.012,0.909
15.255,0.007,0.011,0.909
15.26,0.003,0.014,0.912
15.267,-0.004,0.013,0.906
15.27,-0.009,0.008,0.908
15.275,-0.014,0.01,0.905
15.28,-0.013,0.008,0.912
15.285,-0.014,0.008,0.914
15.29,-0.016,0.009,0.927
15.295,-0.012,0.009,0.938
15.314,-0.01,0.011,0.95
15.315,-0.006,0.019,0.959
15.316,-0.005,0.022,0.969
15.317,-0.004,0.029,0.979
15.358,-0.007,0.032,0.972
15.359,-0.01,0.033,0.969
15.36,-0.014,0.032,0.966
15.361,-0.015,0.03,0.962
15.362,-0.017,0.029,0.96
15.363,-0.02,0.025,0.958
15.363,-0.021,0.022,0.95
15.365,-0.026,0.022,0.947
15.365,-0.032,0.024,0.953
15.366,-0.037,0.021,0.957
15.371,-0.043,0.018,0.96
15.375,-0.047,0.017,0.962
15.383,-0.051,0.016,0.965
15.385,-0.052,0.013,0.97
15.39,-0.052,0.014,0.977
15.395,-0.052,0.013,0.988
15.4,-0.054,0.013,0.996
15.405,-0.055,0.017,1.003
15.41,-0.057,0.019,1.005
15.42,-0.057,0.021,1.006
15.421,-0.061,0.018,1.007
15.425,-0.061,0.014,1.006
15.476,-0.063,0.012,0.996
15.477,-0.067,0.009,0.992
15.478,-0.07,0.01,0.982
15.479,-0.073,0.014,0.972
15.48,-0.076,0.015,0.966
15.481,-0.074,0.017,0.962
15.482,-0.073,0.026,0.964
15.482,-0.074,0.031,0.964
15.483,-0.076,0.035,0.962
15.484,-0.074,0.039,0.962
15.485,-0.069,0.042,0.968
15.486,-0.066,0.045,0.972
15.49,-0.063,0.044,0.971
15.498,-0.06,0.043,0.972
15.5,-0.062,0.043,0.975
15.505,-0.061,0.047,0.978
15.51,-0.059,0.049,0.983
15.515,-0.062,0.052,0.99
15.52,-0.065,0.052,0.992
15.525,-0.065,0.05,0.997
15.535,-0.066,0.046,1.003
15.536,-0.066,0.041,0.995
15.54,-0.069,0.037,0.994
15.548,-0.072,0.036,0.99
15.55,-0.073,0.039,0.988
15.555,-0.077,0.042,0.992
15.56,-0.079,0.046,0.998
15.57,-0.079,0.045,1.003
15.571,-0.077,0.05,1.009
15.576,-0.073,0.049,1.008
15.634,-0.071,0.047,1.009
15.635,-0.076,0.044,1
15.635,-0.083,0.041,0.991
15.636,-0.087,0.041,0.983
15.637,-0.092,0.038,0.974
15.638,-0.095,0.036,0.971
15.646,-0.093,0.04,0.967
15.647,-0.092,0.046,0.97
15.648,-0.086,0.05,0.978
15.649,-0.077,0.057,0.984
15.649,-0.078,0.059,0.986
15.65,-0.078,0.06,0.989
15.651,-0.083,0.062,0.988
15.652,-0.088,0.057,0.993
15.652,-0.092,0.054,0.983
15.657,-0.096,0.053,0.978
15.664,-0.097,0.051,0.977
15.666,-0.096,0.052,0.976
15.67,-0.098,0.049,0.982
15.675,-0.101,0.05,0.98
15.68,-0.101,0.046,0.988
15.685,-0.103,0.043,1.002
15.69,-0.11,0.039,1.004
15.703,-0.108,0.034,1.001
15.705,-0.114,0.029,1.013
15.708,-0.114,0.025,1.014
15.774,-0.121,0.025,1.017
15.774,-0.125,0.025,1.027
15.775,-0.13,0.022,1.041
15.775,-0.134,0.016,1.045
15.775,-0.135,0.012,1.045
15.776,-0.136,0.014,1.048
15.776,-0.135,0.006,1.043
15.776,-0.135,0.004,1.042
15.777,-0.141,0.001,1.037
15.777,-0.146,-0.003,1.037
15.778,-0.149,-0.006,1.024
15.778,-0.15,-0.002,1.018
15.778,-0.155,-0.003,1.01
15.779,-0.155,-0.007,0.992
15.781,-0.152,-0.007,0.99
15.784,-0.153,0,0.982
15.789,-0.15,0.007,0.968
15.795,-0.142,0.009,0.957
15.799,-0.14,0.019,0.95
15.804,-0.135,0.024,0.935
15.81,-0.136,0.029,0.933
15.815,-0.126,0.036,0.937
15.819,-0.119,0.041,0.933
15.827,-0.116,0.045,0.944
15.83,-0.114,0.044,0.946
15.839,-0.112,0.044,0.949
15.845,-0.108,0.045,0.949
15.85,-0.115,0.046,0.954
15.856,-0.119,0.046,0.956
15.863,-0.114,0.049,0.957
15.865,-0.121,0.047,0.963
15.869,-0.124,0.044,0.964
15.89,-0.124,0.042,0.956
15.891,-0.132,0.038,0.959
15.892,-0.13,0.045,0.951
15.893,-0.126,0.049,0.952
15.894,-0.121,0.056,0.959
15.899,-0.118,0.052,0.957
15.904,-0.117,0.056,0.964
15.909,-0.113,0.062,0.97
15.915,-0.108,0.068,0.974
15.919,-0.106,0.075,0.974
15.926,-0.105,0.078,0.972
15.929,-0.101,0.079,0.972
15.934,-0.103,0.076,0.969
15.939,-0.105,0.076,0.966
15.945,-0.107,0.066,0.964
15.949,-0.112,0.065,0.97
15.955,-0.113,0.063,0.967
15.96,-0.116,0.059,0.97
15.965,-0.124,0.055,0.968
15.97,-0.128,0.049,0.974
15.984,-0.13,0.043,0.973
15.985,-0.132,0.035,0.973
15.986,-0.133,0.034,0.974
16.038,-0.134,0.032,0.972
16.039,-0.133,0.03,0.979
16.04,-0.131,0.03,0.984
16.04,-0.133,0.03,0.981
16.041,-0.135,0.027,0.983
16.042,-0.14,0.011,0.989
16.043,-0.134,0.004,0.99
16.044,-0.121,0.01,1
16.045,-0.115,0.017,1.017
16.046,-0.11,0.013,1.023
16.047,-0.111,0.011,1.04
16.047,-0.114,0.006,1.067
16.052,-0.113,-0.006,1.086
16.055,-0.116,-0.019,1.11
16.061,-0.121,-0.038,1.125
16.065,-0.123,-0.058,1.131
16.07,-0.126,-0.07,1.134
16.076,-0.136,-0.08,1.13
16.08,-0.144,-0.086,1.121
16.085,-0.149,-0.086,1.104
16.093,-0.145,-0.081,1.08
16.095,-0.139,-0.073,1.057
16.1,-0.127,-0.066,1.03
16.105,-0.114,-0.058,0.999
16.11,-0.102,-0.049,0.969
16.121,-0.08,-0.031,0.945
16.136,-0.058,-0.008,0.916
16.137,-0.055,0.004,0.892
16.138,-0.053,0.014,0.875
16.139,-0.049,0.028,0.867
16.14,-0.04,0.04,0.862
16.19,-0.023,0.043,0.864
16.191,-0.011,0.045,0.878
16.192,-0.003,0.048,0.894
16.192,0.004,0.05,0.902
16.193,0.007,0.05,0.913
16.195,0.01,0.052,0.933
16.195,0.01,0.056,0.947
16.196,0.012,0.056,0.956
16.197,0.019,0.061,0.968
16.198,0.026,0.068,0.979
16.198,0.031,0.071,0.987
16.2,0.037,0.075,0.992
16.208,0.042,0.08,0.992
16.21,0.047,0.082,0.99
16.215,0.049,0.086,0.995
16.22,0.055,0.093,1.005
16.225,0.062,0.097,1.004
16.23,0.06,0.1,0.997
16.235,0.05,0.101,0.99
16.241,0.039,0.104,0.99
16.245,0.038,0.109,0.986
16.25,0.037,0.107,0.981
16.26,0.03,0.104,0.969
16.261,0.011,0.099,0.963
16.265,-0.002,0.087,0.958
16.27,-0.006,0.077,0.954
16.281,-0.017,0.07,0.952
16.282,-0.028,0.061,0.957
16.285,-0.035,0.056,0.956
16.347,-0.036,0.056,0.955
16.351,-0.041,0.052,0.962
16.352,-0.048,0.052,0.961
16.352,-0.051,0.049,0.967
16.353,-0.051,0.044,0.972
16.355,-0.047,0.045,0.971
16.356,-0.039,0.042,0.975
16.357,-0.037,0.037,0.971
16.358,-0.034,0.039,0.973
16.36,-0.032,0.035,0.969
16.361,-0.03,0.033,0.965
16.362,-0.028,0.033,0.961
16.363,-0.029,0.037,0.959
16.364,-0.026,0.04,0.957
16.365,-0.019,0.045,0.956
16.366,-0.014,0.046,0.958
16.372,-0.013,0.048,0.954
16.375,-0.003,0.053,0.956
16.38,-0.001,0.057,0.952
16.385,0,0.058,0.943
16.39,0.002,0.06,0.935
16.396,0.005,0.063,0.929
16.4,0.007,0.066,0.922
16.414,0.005,0.066,0.909
16.415,0.006,0.065,0.903
16.416,0.002,0.065,0.895
16.466,0.004,0.066,0.892
16.467,0.006,0.075,0.893
16.468,0.015,0.07,0.894
16.469,0.018,0.071,0.899
16.47,0.016,0.074,0.902
16.47,0.016,0.075,0.919
16.471,0.022,0.081,0.942
16.472,0.02,0.082,0.957
16.473,0.022,0.083,0.971
16.474,0.021,0.08,0.987
16.475,0.016,0.079,0.999
16.476,0.013,0.075,1.009
16.484,0.009,0.066,1.012
16.485,-0.001,0.066,1.007
16.49,0.002,0.059,1.003
16.495,-0.007,0.057,0.989
16.5,-0.01,0.057,0.982
16.505,-0.01,0.058,0.963
16.51,-0.012,0.056,0.951
16.514,-0.015,0.061,0.948
16.525,-0.016,0.062,0.943
16.529,-0.015,0.066,0.944
16.543,-0.016,0.068,0.939
16.544,-0.015,0.069,0.931
16.545,-0.01,0.069,0.938
16.55,-0.007,0.071,0.943
16.599,-0.004,0.077,0.941
16.6,-0.001,0.077,0.946
16.601,0.001,0.081,0.95
16.602,0.003,0.082,0.95
16.602,0.005,0.085,0.954
16.603,0.01,0.089,0.955
16.607,0.022,0.087,0.952
16.609,0.023,0.093,0.961
16.611,0.019,0.086,0.952
16.612,0.01,0.081,0.959
16.614,0.007,0.078,0.977
16.616,0.015,0.067,0.988
16.617,0.019,0.062,1.007
16.632,0.021,0.055,1.028
16.633,0.021,0.049,1.046
16.634,0.019,0.045,1.065
16.636,0.013,0.037,1.088
16.648,0.009,0.03,1.116
16.652,0.003,0.021,1.129
16.655,-0.004,0.011,1.143
16.656,-0.007,0.002,1.149
16.666,-0.015,-0.006,1.143
16.667,-0.017,-0.007,1.141
16.67,-0.021,-0.014,1.13
16.674,-0.024,-0.014,1.109
16.679,-0.021,-0.012,1.087
16.691,-0.015,-0.009,1.059
16.692,-0.011,-0.002,1.026
16.695,-0.003,0.005,0.998
16.714,0,0.016,0.97
16.716,0.007,0.024,0.944
16.717,0.013,0.035,0.918
16.718,0.018,0.048,0.901
16.767,0.023,0.054,0.88
16.768,0.032,0.064,0.867
16.769,0.04,0.074,0.859
16.77,0.049,0.08,0.856
16.771,0.058,0.09,0.857
16.771,0.061,0.098,0.852
16.772,0.066,0.1,0.844
16.773,0.073,0.102,0.842
16.773,0.079,0.11,0.842
16.774,0.083,0.116,0.837
16.775,0.087,0.119,0.837
16.776,0.092,0.125,0.848
16.78,0.093,0.134,0.858
16.785,0.097,0.143,0.869
16.79,0.105,0.148,0.883
16.794,0.111,0.153,0.902
16.802,0.115,0.161,0.92
16.805,0.119,0.164,0.932
16.809,0.116,0.161,0.936
16.829,0.106,0.16,0.944
16.83,0.097,0.153,0.956
16.831,0.088,0.147,0.963
16.832,0.079,0.137,0.965
16.888,0.072,0.127,0.969
16.89,0.064,0.122,0.979
16.891,0.056,0.119,0.989
16.891,0.049,0.115,1.002
16.892,0.043,0.11,1.016
16.893,0.037,0.104,1.025
16.895,0.031,0.1,1.033
16.896,0.026,0.092,1.039
16.896,0.022,0.08,1.038
16.897,0.013,0.073,1.032
16.898,0.009,0.069,1.03
16.899,0.005,0.067,1.024
16.9,0.001,0.064,1.018
16.901,0.005,0.065,1.02
16.905,0.007,0.07,1.024
16.91,0.009,0.069,1.02
16.917,0.013,0.069,1.014
16.92,0.015,0.074,1.013
16.924,0.021,0.077,1.01
16.93,0.024,0.08,1.006
16.934,0.029,0.08,1.003
16.939,0.031,0.083,1
16.945,0.031,0.085,0.998
16.955,0.036,0.086,0.998
16.956,0.042,0.093,1.004
16.96,0.045,0.094,1.004
17.017,0.046,0.092,1.008
17.018,0.05,0.093,1.016
17.019,0.054,0.095,1.027
17.02,0.058,0.095,1.031
17.021,0.062,0.091,1.036
17.022,0.067,0.09,1.046
17.022,0.068,0.089,1.05
17.023,0.069,0.082,1.041
17.024,0.07,0.076,1.041
17.025,0.063,0.07,1.037
17.026,0.059,0.068,1.036
17.027,0.055,0.065,1.035
17.028,0.061,0.066,1.04
17.03,0.061,0.058,1.044
17.035,0.062,0.055,1.051
17.04,0.064,0.056,1.053
17.044,0.065,0.051,1.055
17.055,0.066,0.047,1.052
17.056,0.067,0.042,1.051
17.059,0.068,0.04,1.043
17.069,0.067,0.035,1.03
17.07,0.06,0.036,1.015
17.074,0.063,0.036,0.996
17.109,0.064,0.036,0.989
17.11,0.064,0.036,0.973
17.11,0.064,0.036,0.955
17.111,0.059,0.032,0.932
17.111,0.054,0.033,0.921
17.112,0.054,0.029,0.906
17.112,0.052,0.031,0.887
17.118,0.054,0.035,0.869
17.131,0.056,0.036,0.858
17.133,0.052,0.039,0.851
17.134,0.04,0.039,0.836
17.137,0.029,0.046,0.838
17.148,0.029,0.038,0.836
17.148,0.037,0.045,0.841
17.149,0.039,0.044,0.852
17.154,0.035,0.051,0.868
17.159,0.041,0.053,0.881
17.164,0.043,0.055,0.889
17.169,0.041,0.057,0.916
17.174,0.036,0.052,0.932
17.186,0.022,0.05,0.942
17.187,0.011,0.046,0.958
17.189,0.02,0.041,0.966
17.243,0.022,0.038,0.976
17.245,0.029,0.03,0.99
17.245,0.031,0.033,1.001
17.246,0.025,0.032,1
17.247,0.023,0.031,1.01
17.248,0.02,0.034,1.01
17.25,0.024,0.033,1.016
17.25,0.027,0.036,1.019
17.251,0.033,0.035,1.028
17.252,0.032,0.033,1.033
17.253,0.034,0.038,1.047
17.258,0.035,0.034,1.055
17.26,0.03,0.032,1.056
17.265,0.02,0.028,1.064
17.269,0.022,0.025,1.072
17.274,0.027,0.024,1.076
17.285,0.026,0.027,1.064
17.286,0.027,0.023,1.062
17.289,0.025,0.017,1.062
17.298,0.021,0.019,1.062
17.299,0.017,0.016,1.043
17.304,0.013,0.017,1.033
17.309,0.012,0.019,1.014
