time,x,y,z
24.742,-0.074,1.176,-0.269
24.747,0.011,1.173,-0.356
24.752,0.127,1.155,-0.332
24.763,0.207,1.117,-0.191
24.764,0.21,1.067,-0.026
24.767,0.185,1.035,0.094
24.83,0.156,1.033,0.158
24.832,0.13,1.062,0.172
24.835,0.096,1.107,0.135
24.835,0.046,1.151,0.063
24.836,-0.005,1.19,-0.027
24.836,-0.043,1.235,-0.114
24.837,-0.066,1.288,-0.178
24.837,-0.063,1.339,-0.201
24.838,-0.015,1.365,-0.197
24.838,0.039,1.36,-0.201
24.838,0.035,1.337,-0.214
24.839,-0.014,1.301,-0.221
24.839,-0.064,1.253,-0.221
24.839,-0.109,1.191,-0.179
24.844,-0.123,1.127,-0.081
24.847,-0.099,1.076,-0.003
24.859,-0.047,1.041,-0.001
24.86,-0.004,1.001,-0.062
24.865,0.011,0.946,-0.117
24.866,0.02,0.92,-0.151
24.872,0.085,0.921,-0.216
24.877,0.163,0.917,-0.246
24.881,0.167,0.918,-0.185
24.891,0.134,0.96,-0.134
24.894,0.121,1.039,-0.144
24.896,0.112,1.143,-0.172
24.902,0.124,1.264,-0.177
24.927,0.172,1.378,-0.139
24.927,0.165,1.444,-0.026
24.928,0.087,1.469,0.152
24.929,-0.016,1.475,0.279
24.929,-0.117,1.456,0.3
24.931,-0.194,1.414,0.232
24.939,-0.224,1.381,0.098
24.941,-0.212,1.356,-0.006
24.946,-0.199,1.315,-0.008
24.951,-0.182,1.28,0.063
24.957,-0.171,1.265,0.129
24.961,-0.129,1.293,0.145
24.966,-0.073,1.299,0.1
24.973,-0.004,1.283,0.044
24.976,0.1,1.272,0.032
24.981,0.189,1.245,0.035
24.992,0.223,1.189,0.062
24.993,0.216,1.128,0.114
24.996,0.212,1.066,0.162
25.001,0.187,1.011,0.198
25.007,0.235,1.019,0.229
25.012,0.283,1.052,0.199
25.016,0.283,1.055,0.134
25.031,0.278,1.039,0.098
25.032,0.232,0.992,0.096
25.033,0.167,0.927,0.11
25.038,0.149,0.885,0.131
25.081,0.143,0.87,0.189
25.084,0.135,0.858,0.235
25.084,0.131,0.864,0.243
25.085,0.13,0.846,0.268
25.086,0.109,0.854,0.257
25.086,0.086,0.82,0.19
25.087,0.052,0.789,0.148
25.088,0.057,0.79,0.179
25.089,0.028,0.789,0.194
25.095,-0.004,0.783,0.204
25.096,-0.025,0.783,0.194
25.101,-0.057,0.743,0.187
25.106,-0.096,0.716,0.199
25.111,-0.073,0.703,0.199
25.116,-0.04,0.671,0.197
25.121,-0.025,0.637,0.188
25.126,0.001,0.605,0.185
25.13,0.021,0.593,0.196
25.136,0.028,0.56,0.204
25.141,0.035,0.531,0.217
25.145,0.049,0.511,0.219
25.152,0.074,0.499,0.223
25.156,0.094,0.49,0.229
25.16,0.074,0.465,0.248
25.166,0.07,0.467,0.269
25.171,0.058,0.465,0.277
25.175,0.059,0.466,0.283
25.18,0.083,0.463,0.29
25.188,0.085,0.457,0.307
25.191,0.093,0.455,0.325
25.196,0.088,0.459,0.344
25.219,0.082,0.455,0.358
25.219,0.082,0.456,0.38
25.22,0.089,0.451,0.4
25.221,0.094,0.446,0.417
25.222,0.106,0.447,0.444
25.225,0.117,0.444,0.459
25.23,0.115,0.445,0.481
25.235,0.115,0.451,0.496
25.24,0.128,0.474,0.493
25.245,0.143,0.498,0.491
25.251,0.148,0.527,0.515
25.255,0.115,0.53,0.53
25.26,0.081,0.529,0.511
25.265,0.118,0.579,0.494
25.27,0.214,0.713,0.449
25.275,0.291,0.857,0.334
25.281,0.247,0.938,0.233
25.292,0.119,1.006,0.154
25.293,-0.036,1.105,0.063
25.295,-0.16,1.238,-0.125
25.345,-0.236,1.359,-0.404
25.349,-0.292,1.435,-0.641
25.35,-0.35,1.499,-0.702
25.351,-0.4,1.564,-0.485
25.353,-0.249,1.735,-0.036
25.353,0.025,1.923,0.445
25.354,0.19,1.98,0.817
25.355,0.248,1.98,0.96
25.356,0.285,1.964,0.885
25.357,0.267,1.84,0.679
25.358,0.176,1.56,0.473
25.36,0.074,1.228,0.435
25.361,0.028,0.954,0.612
25.386,0.058,0.753,0.844
25.387,0.16,0.604,1.009
25.387,0.28,0.481,1.067
25.388,0.345,0.409,1.022
25.389,0.369,0.446,0.914
25.393,0.413,0.595,0.795
25.397,0.466,0.833,0.686
25.404,0.486,1.134,0.575
25.405,0.484,1.45,0.391
25.41,0.447,1.715,0.062
25.418,0.401,1.87,-0.278
25.42,0.33,1.955,-0.323
25.425,0.217,1.974,-0.02
25.43,0.051,1.906,0.296
25.437,-0.152,1.72,0.369
25.44,-0.301,1.448,0.228
25.445,-0.324,1.184,0.042
25.488,-0.322,0.969,-0.052
25.49,-0.343,0.814,-0.047
25.49,-0.36,0.701,-0.002
25.491,-0.365,0.636,0.02
25.492,-0.364,0.597,0.02
25.492,-0.367,0.564,-0.016
25.493,-0.371,0.54,0.007
25.494,-0.284,0.584,0.112
25.497,-0.169,0.66,0.191
25.497,-0.075,0.742,0.193
25.501,-0.001,0.814,0.13
25.505,0.078,0.89,0.079
25.51,0.166,0.988,0.022
25.517,0.238,1.078,0
25.52,0.288,1.152,-0.005
25.525,0.329,1.197,-0.015
25.53,0.332,1.208,-0.027
25.535,0.309,1.194,-0.012
25.54,0.291,1.177,0.009
25.544,0.275,1.141,0.032
25.552,0.233,1.092,0.051
25.555,0.179,1.01,0.058
25.559,0.106,0.936,0.06
25.605,0.047,0.882,0.085
25.605,0.003,0.833,0.097
25.606,-0.024,0.783,0.09
25.607,-0.021,0.753,0.064
25.607,0.021,0.775,0.04
25.608,0.054,0.805,0.029
25.609,0.066,0.845,0.035
25.61,0.074,0.881,0.024
25.611,0.053,0.906,0.012
25.617,0.036,0.916,0.02
25.619,0.022,0.915,0.04
25.624,0.03,0.909,0.077
25.629,0.06,0.914,0.099
25.634,0.059,0.868,0.098
25.639,0.08,0.842,0.11
25.645,0.07,0.802,0.123
25.65,0.063,0.777,0.142
25.655,0.046,0.747,0.083
25.659,0.025,0.737,0.034
25.665,0.005,0.758,0.012
25.669,-0.018,0.774,0.001
25.674,-0.015,0.804,0.004
25.685,0.013,0.839,0
25.686,0.032,0.858,-0.024
25.689,0.074,0.858,-0.05
25.694,0.117,0.842,-0.075
25.718,0.158,0.826,-0.081
25.719,0.222,0.836,-0.078
25.719,0.245,0.851,-0.062
25.72,0.243,0.848,-0.021
25.72,0.236,0.855,0.028
25.724,0.248,0.852,0.053
25.734,0.257,0.845,0.042
25.735,0.244,0.826,0.037
25.739,0.196,0.813,0.058
25.744,0.153,0.801,0.09
25.749,0.151,0.793,0.064
25.754,0.183,0.791,0.004
25.759,0.206,0.795,-0.023
25.765,0.198,0.813,0.002
25.769,0.199,0.854,0.016
25.774,0.199,0.881,-0.009
25.783,0.193,0.876,-0.03
25.784,0.191,0.856,-0.04
25.789,0.201,0.842,-0.034
25.794,0.2,0.83,-0.011
25.8,0.197,0.824,0.01
25.804,0.205,0.831,0.02
25.81,0.225,0.842,0.018
25.851,0.242,0.845,0.004
25.852,0.261,0.84,0.005
25.853,0.277,0.834,0.031
25.854,0.286,0.833,0.065
25.855,0.289,0.838,0.085
25.855,0.289,0.848,0.091
25.856,0.283,0.865,0.087
25.857,0.275,0.886,0.082
25.857,0.264,0.904,0.071
25.859,0.241,0.916,0.041
25.864,0.209,0.922,0.017
25.883,0.187,0.922,0.012
25.885,0.189,0.918,0.007
25.885,0.206,0.92,-0.006
25.887,0.221,0.923,-0.013
25.891,0.218,0.94,-0.022
25.898,0.191,0.969,-0.015
25.899,0.13,0.998,0.004
25.904,0.078,1.037,0.045
25.909,0.035,1.084,0.072
25.914,-0.014,1.123,0.045
25.919,-0.047,1.146,-0.067
25.924,-0.066,1.158,-0.224
25.932,-0.017,1.168,-0.313
25.934,0.124,1.161,-0.3
25.938,0.328,1.127,-0.212
25.943,0.426,1.063,-0.085
25.982,0.407,1.008,0.077
25.984,0.341,0.995,0.239
25.984,0.325,1.045,0.322
25.985,0.326,1.137,0.291
25.986,0.305,1.221,0.183
25.986,0.249,1.29,0.043
25.987,0.173,1.344,-0.059
25.988,0.126,1.397,-0.101
25.989,0.05,1.441,-0.089
25.998,0.002,1.448,-0.106
25.999,0.08,1.431,-0.207
26.003,0.14,1.423,-0.289
26.009,0.113,1.403,-0.332
26.014,0.014,1.38,-0.288
26.019,-0.124,1.343,-0.171
26.025,-0.201,1.267,-0.06
26.031,-0.185,1.194,-0.047
26.033,-0.093,1.165,-0.106
26.038,-0.005,1.143,-0.201
26.047,0.055,1.127,-0.286
26.048,0.118,1.081,-0.304
26.053,0.158,1.027,-0.216
26.059,0.133,0.99,-0.123
26.063,0.145,0.957,-0.092
26.068,0.207,0.955,-0.103
26.073,0.269,0.977,-0.154
26.084,0.29,1.015,-0.184
26.085,0.235,1.096,-0.241
26.088,0.175,1.194,-0.272
26.143,0.102,1.253,-0.196
26.144,0.025,1.296,-0.014
26.145,-0.065,1.292,0.167
26.146,-0.116,1.3,0.288
26.147,-0.166,1.297,0.3
26.148,-0.196,1.303,0.248
26.15,-0.185,1.286,0.137
26.151,-0.158,1.267,0.033
26.152,-0.129,1.25,0.001
26.153,-0.089,1.246,0.062
26.153,-0.04,1.255,0.094
26.154,0.015,1.286,0.098
26.159,0.072,1.326,0.089
26.164,0.14,1.345,0.085
26.169,0.196,1.353,0.068
26.175,0.25,1.339,0.075
26.18,0.262,1.306,0.11
26.184,0.243,1.24,0.175
26.188,0.243,1.196,0.233
26.204,0.243,1.159,0.271
26.208,0.221,1.1,0.241
26.209,0.179,1.02,0.182
26.21,0.172,0.957,0.152
26.262,0.158,0.92,0.131
26.263,0.13,0.875,0.111
26.264,0.119,0.837,0.115
26.265,0.097,0.793,0.155
26.265,0.073,0.747,0.18
26.266,0.04,0.704,0.182
26.267,0.043,0.699,0.169
26.268,0.048,0.708,0.134
26.269,0.077,0.725,0.122
26.27,0.115,0.747,0.131
26.27,0.134,0.749,0.133
26.271,0.134,0.723,0.13
26.274,0.108,0.692,0.131
26.278,0.071,0.655,0.135
26.283,0.061,0.639,0.167
26.29,0.027,0.629,0.207
26.298,-0.011,0.601,0.213
26.299,-0.021,0.581,0.191
26.303,-0.022,0.569,0.182
26.313,-0.014,0.565,0.178
26.314,0.002,0.55,0.169
26.318,0.003,0.525,0.165
26.323,-0.006,0.508,0.174
26.34,-0.015,0.502,0.196
26.341,-0.024,0.506,0.22
26.342,-0.026,0.515,0.229
26.343,-0.032,0.517,0.22
26.348,-0.037,0.51,0.21
26.353,-0.04,0.505,0.217
26.391,-0.039,0.51,0.233
26.392,-0.029,0.524,0.249
26.393,-0.007,0.533,0.268
26.403,0.027,0.528,0.282
26.403,0.067,0.506,0.277
26.403,0.069,0.474,0.304
26.404,0.042,0.47,0.334
26.404,0.038,0.475,0.338
26.405,0.053,0.474,0.357
26.405,0.087,0.477,0.39
26.414,0.117,0.476,0.409
26.415,0.133,0.478,0.415
26.417,0.146,0.483,0.42
26.422,0.149,0.497,0.441
26.429,0.149,0.52,0.461
26.432,0.161,0.546,0.463
26.437,0.177,0.578,0.482
26.445,0.187,0.607,0.482
26.447,0.182,0.635,0.458
26.452,0.172,0.673,0.416
26.499,0.174,0.749,0.385
26.499,0.201,0.917,0.418
26.5,0.13,1.072,0.359
26.501,0.011,1.165,0.234
26.501,-0.119,1.242,0.064
26.502,-0.258,1.328,-0.23
26.505,-0.368,1.423,-0.569
26.506,-0.374,1.543,-0.838
26.507,-0.312,1.664,-0.935
26.507,-0.274,1.774,-0.635
26.508,-0.099,1.936,0.035
26.513,0.191,1.978,0.785
26.517,0.307,1.98,1.233
26.522,0.264,1.98,1.257
26.528,0.272,1.915,0.964
26.532,0.297,1.784,0.612
26.537,0.244,1.502,0.363
26.543,0.129,1.109,0.288
26.548,0.061,0.836,0.418
26.552,0.11,0.647,0.616
26.56,0.239,0.512,0.786
26.562,0.302,0.4,0.913
26.567,0.346,0.369,1.013
26.577,0.405,0.421,1.066
26.578,0.496,0.585,1.023
26.582,0.567,0.819,0.919
26.587,0.607,1.106,0.603
26.593,0.556,1.387,-0.001
26.597,0.469,1.609,-0.557
26.602,0.365,1.762,-0.593
26.618,0.278,1.855,-0.112
26.621,0.257,1.901,0.378
26.622,0.182,1.805,0.526
26.676,-0.019,1.56,0.312
26.677,-0.276,1.23,0.047
26.677,-0.364,0.973,-0.1
26.678,-0.309,0.812,-0.073
26.678,-0.236,0.751,-0.035
26.678,-0.279,0.72,-0.121
26.679,-0.355,0.709,-0.103
26.679,-0.34,0.723,0.145
26.68,-0.271,0.737,0.316
26.68,-0.176,0.785,0.295
26.68,-0.077,0.876,0.127
26.681,-0.009,0.957,-0.056
26.686,0.036,1.044,-0.136
26.691,0.094,1.148,-0.121
26.696,0.167,1.229,-0.025
26.701,0.233,1.267,0.021
26.707,0.242,1.232,0
26.711,0.254,1.202,-0.053
26.716,0.265,1.172,-0.063
26.723,0.248,1.132,-0.037
26.726,0.227,1.095,0.026
26.731,0.207,1.043,0.116
26.736,0.162,0.969,0.193
26.741,0.114,0.884,0.216
26.746,0.055,0.815,0.186
26.751,0.029,0.777,0.138
26.763,-0.003,0.738,0.084
26.764,-0.015,0.692,0.034
26.766,-0.012,0.675,0.012
26.808,-0.022,0.677,0.024
26.809,-0.021,0.704,0.057
26.809,-0.003,0.761,0.077
26.809,0.015,0.826,0.077
26.81,0.01,0.873,0.058
26.81,-0.011,0.892,0.045
26.811,-0.012,0.886,0.058
26.811,0.017,0.893,0.095
26.812,0.039,0.894,0.093
26.816,0.03,0.888,0.072
26.823,-0.006,0.866,0.049
26.826,-0.037,0.833,0.029
26.831,-0.044,0.798,0.015
26.836,-0.018,0.769,0.009
26.841,0.022,0.761,0.024
26.846,0.046,0.766,0.059
26.851,0.083,0.766,0.082
26.856,0.132,0.771,0.079
26.861,0.118,0.766,0.038
26.866,0.105,0.736,-0.023
26.878,0.141,0.713,-0.027
26.889,0.195,0.715,0.014
26.89,0.256,0.717,0.053
26.893,0.303,0.711,0.095
26.893,0.306,0.708,0.135
26.939,0.286,0.722,0.153
26.939,0.266,0.743,0.133
26.941,0.239,0.767,0.106
26.942,0.229,0.8,0.105
26.942,0.237,0.823,0.083
26.943,0.248,0.834,0.039
26.944,0.261,0.84,0.023
26.945,0.27,0.832,0.04
26.946,0.266,0.819,0.066
26.946,0.267,0.814,0.067
26.947,0.275,0.806,0.058
26.951,0.276,0.797,0.042
26.956,0.267,0.796,0.02
26.961,0.256,0.801,-0.002
26.966,0.246,0.802,-0.017
26.979,0.237,0.809,-0.015
26.98,0.226,0.805,-0.004
26.982,0.23,0.806,0.012
27.033,0.251,0.819,0.03
27.033,0.28,0.83,0.046
27.034,0.289,0.843,0.063
27.035,0.285,0.87,0.078
27.036,0.276,0.892,0.088
27.037,0.268,0.918,0.089
27.037,0.246,0.944,0.052
27.038,0.205,0.956,0.001
27.038,0.166,0.952,-0.033
27.039,0.141,0.943,-0.052
27.04,0.12,0.937,-0.065
27.04,0.11,0.934,-0.084
27.046,0.072,0.927,-0.12
27.051,0.025,0.933,-0.144
27.055,-0.013,0.953,-0.162
27.06,-0.02,0.985,-0.147
27.066,-0.019,1.025,-0.155
27.077,-0.022,1.058,-0.209
27.078,-0.017,1.074,-0.288
27.08,0.023,1.084,-0.381
27.088,0.091,1.077,-0.38
27.091,0.197,1.038,-0.32
27.096,0.306,0.989,-0.189
27.101,0.332,0.95,-0.02
27.106,0.323,0.964,0.123
27.116,0.295,1.03,0.176
27.128,0.214,1.121,0.18
27.129,0.158,1.214,0.145
27.131,0.118,1.302,0.065
27.188,0.055,1.381,-0.066
27.189,-0.012,1.448,-0.211
27.19,-0.06,1.488,-0.311
27.191,-0.05,1.5,-0.387
27.192,-0.021,1.455,-0.422
27.193,0.031,1.414,-0.364
27.194,0.038,1.374,-0.203
27.196,-0.048,1.322,0.013
27.196,-0.076,1.275,0.173
27.198,-0.025,1.243,0.135
27.199,0.006,1.236,-0.046
27.2,0.066,1.264,-0.205
27.2,0.165,1.321,-0.252
27.201,0.268,1.362,-0.233
27.209,0.317,1.357,-0.198
27.211,0.299,1.321,-0.226
27.215,0.292,1.256,-0.302
27.226,0.286,1.194,-0.377
27.227,0.249,1.14,-0.416
27.23,0.168,1.096,-0.367
27.238,0.121,1.052,-0.248
27.24,0.106,1.017,-0.139
27.245,0.04,1.01,-0.061
27.253,-0.112,1.061,0.041
27.255,-0.233,1.144,0.128
27.26,-0.291,1.2,0.151
27.265,-0.306,1.218,0.137
27.278,-0.308,1.216,0.131
27.279,-0.311,1.207,0.147
27.281,-0.317,1.187,0.163
27.331,-0.331,1.157,0.139
27.333,-0.327,1.135,0.063
27.333,-0.285,1.147,0.034
27.334,-0.213,1.179,0.044
27.334,-0.13,1.213,0.039
27.335,-0.059,1.256,0.029
27.335,0.012,1.298,0.07
27.335,0.098,1.322,0.126
27.336,0.174,1.34,0.155
27.336,0.233,1.342,0.178
27.337,0.274,1.312,0.177
27.339,0.297,1.274,0.187
27.344,0.288,1.215,0.194
27.353,0.261,1.139,0.183
27.354,0.243,1.098,0.16
27.359,0.185,1.029,0.137
27.364,0.133,0.96,0.149
27.37,0.118,0.939,0.182
27.374,0.092,0.904,0.2
27.396,0.065,0.864,0.203
27.396,0.062,0.861,0.208
27.397,0.06,0.863,0.221
27.398,0.06,0.855,0.211
27.405,0.052,0.835,0.181
27.405,0.046,0.798,0.163
27.409,0.057,0.769,0.167
27.414,0.09,0.767,0.187
27.438,0.121,0.771,0.193
27.438,0.144,0.758,0.187
27.439,0.162,0.753,0.183
27.439,0.171,0.754,0.185
27.44,0.159,0.748,0.193
27.444,0.149,0.746,0.213
27.449,0.114,0.726,0.221
27.454,0.068,0.701,0.21
27.459,0.035,0.684,0.197
27.469,0.014,0.669,0.187
27.47,0.007,0.654,0.19
27.474,-0.003,0.639,0.189
27.479,0.002,0.618,0.196
27.484,0.005,0.593,0.206
27.489,-0.004,0.565,0.199
27.494,-0.01,0.538,0.197
27.505,-0.017,0.518,0.188
27.505,-0.026,0.511,0.19
27.509,-0.026,0.517,0.204
27.551,-0.048,0.506,0.218
27.552,-0.041,0.512,0.226
27.553,-0.022,0.526,0.228
27.555,-0.009,0.524,0.231
27.555,0.003,0.511,0.23
27.556,0.011,0.496,0.238
27.557,0.003,0.474,0.265
27.558,0.01,0.462,0.275
27.559,0.017,0.452,0.29
27.56,0.022,0.441,0.311
27.569,0.029,0.437,0.327
27.57,0.035,0.432,0.34
27.574,0.046,0.427,0.337
27.579,0.054,0.411,0.329
27.584,0.076,0.407,0.329
27.589,0.099,0.411,0.343
27.594,0.128,0.434,0.389
27.603,0.145,0.463,0.448
27.605,0.147,0.493,0.458
27.609,0.131,0.497,0.412
27.615,0.158,0.529,0.403
27.624,0.207,0.628,0.444
27.629,0.236,0.762,0.472
27.634,0.215,0.888,0.409
27.639,0.203,1.011,0.344
27.645,0.22,1.13,0.29
27.663,0.149,1.21,0.18
27.664,-0.039,1.243,-0.059
27.665,-0.251,1.278,-0.392
27.666,-0.366,1.368,-0.757
27.669,-0.31,1.548,-1.033
27.674,-0.249,1.727,-0.991
27.679,-0.189,1.87,-0.562
27.714,0.012,1.98,0.058
27.715,0.226,1.98,0.724
27.716,0.263,1.98,1.175
27.716,0.271,1.964,1.28
27.717,0.282,1.853,1.11
27.719,0.294,1.66,0.815
27.72,0.224,1.342,0.516
27.721,0.136,0.96,0.36
27.724,0.074,0.664,0.449
27.729,0.152,0.499,0.673
27.734,0.339,0.365,0.851
27.739,0.527,0.237,1.015
27.743,0.596,0.165,1.162
27.752,0.536,0.188,1.204
27.753,0.462,0.321,1.151
27.758,0.438,0.574,0.977
27.804,0.48,0.907,0.719
27.805,0.541,1.276,0.39
27.806,0.543,1.627,0.013
27.807,0.5,1.882,-0.339
27.808,0.41,1.98,-0.472
27.809,0.3,1.98,-0.301
27.81,0.174,1.98,0.049
27.81,-0.025,1.965,0.309
27.811,-0.278,1.82,0.306
27.812,-0.479,1.507,0.148
27.816,-0.519,1.236,-0.017
27.818,-0.476,1.041,-0.08
27.823,-0.447,0.891,-0.027
27.83,-0.449,0.775,0.006
27.833,-0.457,0.713,-0.037
27.838,-0.437,0.696,-0.043
27.843,-0.366,0.705,0.015
27.848,-0.264,0.752,0.071
27.853,-0.152,0.822,0.092
27.858,-0.05,0.879,0.04
27.866,0.011,0.924,-0.02
27.868,0.042,0.964,-0.032
27.873,0.058,1,-0.012
27.906,0.072,1.028,0.007
27.936,0.092,1.059,0.005
27.937,0.126,1.096,-0.016
27.938,0.162,1.122,-0.032
27.939,0.185,1.135,-0.037
27.939,0.179,1.119,-0.027
27.94,0.139,1.057,0.002
27.941,0.077,0.965,0.034
27.941,0.019,0.871,0.083
27.942,-0.023,0.792,0.12
27.943,-0.047,0.737,0.118
27.944,-0.081,0.704,0.099
27.944,-0.102,0.684,0.09
27.945,-0.083,0.686,0.082
27.948,-0.028,0.713,0.05
27.953,0.023,0.763,0.003
27.958,0.06,0.82,-0.034
27.966,0.07,0.878,-0.015
27.968,0.062,0.937,0.009
27.973,0.056,0.994,0.023
27.978,0.043,1.028,0.024
27.983,0.056,1.049,0.041
27.988,0.065,1.014,0.033
27.995,0.068,0.968,0.037
27.998,0.055,0.934,0.082
28.003,0.019,0.893,0.061
28.008,-0.002,0.849,0.022
28.015,-0.009,0.829,0.025
28.018,-0.023,0.846,0.044
28.023,-0.037,0.856,0.016
28.071,-0.069,0.835,-0.006
28.072,-0.05,0.778,-0.026
28.073,0.017,0.767,-0.011
28.073,0.081,0.785,0.015
28.074,0.143,0.776,0.013
28.075,0.195,0.761,0.01
28.076,0.244,0.782,0.006
28.076,0.253,0.786,0.003
28.077,0.254,0.798,0.027
28.078,0.264,0.804,0.04
28.078,0.259,0.796,0.047
28.083,0.259,0.805,0.056
28.087,0.264,0.823,0.083
28.094,0.263,0.84,0.116
28.097,0.247,0.853,0.117
28.103,0.238,0.859,0.095
28.107,0.286,0.852,0.056
28.112,0.295,0.848,0.014
28.122,0.28,0.853,-0.001
28.127,0.235,0.85,0
28.132,0.206,0.836,0.02
28.137,0.212,0.836,0.012
28.148,0.233,0.842,-0.004
28.148,0.234,0.851,0.014
28.152,0.228,0.868,0.044
28.157,0.215,0.864,0.062
28.173,0.209,0.861,0.05
28.173,0.225,0.857,0.043
28.174,0.237,0.845,0.038
28.18,0.25,0.847,0.059
28.182,0.259,0.852,0.067
28.187,0.267,0.862,0.069
28.194,0.298,0.886,0.063
28.197,0.326,0.888,0.064
28.202,0.317,0.864,0.08
28.207,0.309,0.848,0.101
28.213,0.311,0.853,0.11
28.217,0.314,0.866,0.096
28.222,0.317,0.877,0.09
28.227,0.319,0.884,0.077
28.232,0.313,0.898,0.048
28.237,0.301,0.905,0.017
28.245,0.277,0.897,-0.014
28.247,0.256,0.884,-0.047
28.252,0.24,0.87,-0.073
28.257,0.217,0.865,-0.119
28.262,0.19,0.882,-0.103
28.266,0.114,0.926,-0.027
28.272,0.014,0.978,0.033
28.279,-0.054,1.023,0.057
28.282,-0.077,1.07,0.013
28.286,-0.09,1.112,-0.108
28.332,-0.094,1.131,-0.265
28.333,-0.076,1.127,-0.385
28.334,0.005,1.105,-0.403
28.335,0.165,1.061,-0.304
28.336,0.31,1.001,-0.126
28.337,0.331,0.961,0.088
28.338,0.292,0.976,0.277
28.338,0.221,1.031,0.364
28.339,0.202,1.115,0.314
28.339,0.223,1.213,0.183
28.344,0.188,1.303,0.07
28.346,0.106,1.376,-0.019
28.351,0.014,1.419,-0.097
28.361,-0.044,1.444,-0.173
28.362,-0.038,1.444,-0.251
28.366,0.076,1.442,-0.277
28.372,0.196,1.439,-0.245
28.377,0.211,1.411,-0.204
28.381,0.143,1.373,-0.148
28.4,0.079,1.335,-0.085
28.4,0.056,1.286,-0.057
28.401,0.061,1.249,-0.054
28.402,0.103,1.234,-0.07
28.407,0.172,1.225,-0.113
28.412,0.235,1.206,-0.166
28.417,0.283,1.171,-0.197
28.421,0.311,1.125,-0.205
28.43,0.31,1.065,-0.235
28.431,0.253,0.996,-0.256
28.436,0.194,0.945,-0.256
28.461,0.171,0.931,-0.24
28.462,0.144,0.935,-0.201
28.463,0.076,0.943,-0.168
28.463,-0.006,0.979,-0.181
28.464,-0.083,1.045,-0.209
28.466,-0.164,1.109,-0.181
28.471,-0.236,1.166,-0.029
28.477,-0.286,1.208,0.15
28.481,-0.3,1.238,0.263
28.486,-0.304,1.265,0.284
28.492,-0.281,1.271,0.237
28.496,-0.266,1.258,0.146
28.501,-0.235,1.264,0.052
28.507,-0.182,1.279,-0.005
28.511,-0.125,1.286,-0.025
28.516,-0.064,1.29,-0.021
28.522,0.015,1.304,0.025
28.529,0.07,1.305,0.057
28.532,0.115,1.316,0.091
28.539,0.175,1.319,0.097
28.559,0.262,1.338,0.124
28.561,0.3,1.34,0.129
28.563,0.233,1.257,0.141
28.564,0.154,1.162,0.153
28.566,0.095,1.082,0.142
28.567,0.049,1.016,0.132
28.571,0.064,0.99,0.124
28.623,0.09,0.98,0.107
28.623,0.114,0.96,0.077
28.624,0.134,0.95,0.106
28.624,0.137,0.922,0.156
28.625,0.146,0.902,0.194
28.625,0.139,0.883,0.196
28.626,0.116,0.864,0.184
28.626,0.042,0.782,0.128
28.626,0.022,0.717,0.108
28.627,0.09,0.721,0.147
28.631,0.168,0.772,0.172
28.635,0.203,0.797,0.18
28.641,0.16,0.789,0.15
28.646,0.108,0.749,0.157
28.65,0.104,0.731,0.2
28.656,0.07,0.698,0.214
28.661,0.062,0.691,0.224
28.665,0.062,0.699,0.238
28.675,0.013,0.691,0.243
28.676,-0.027,0.683,0.225
28.681,-0.036,0.675,0.214
28.685,-0.018,0.658,0.201
28.729,0.012,0.621,0.205
28.73,0.032,0.586,0.205
28.731,0.058,0.559,0.207
28.731,0.047,0.529,0.221
28.731,0.033,0.518,0.256
28.732,0.018,0.517,0.276
28.732,0.003,0.521,0.288
28.732,0.003,0.525,0.282
28.733,0.011,0.534,0.272
28.736,0.018,0.541,0.271
28.74,0.034,0.539,0.268
28.745,0.046,0.542,0.28
28.75,0.054,0.543,0.292
28.758,0.072,0.535,0.3
28.761,0.082,0.522,0.318
28.765,0.084,0.508,0.338
28.771,0.109,0.494,0.358
28.775,0.133,0.472,0.377
28.78,0.139,0.446,0.403
28.785,0.128,0.43,0.439
28.792,0.157,0.444,0.474
28.795,0.189,0.459,0.503
28.801,0.21,0.475,0.522
28.823,0.217,0.487,0.54
28.823,0.219,0.511,0.53
28.824,0.22,0.546,0.482
28.824,0.23,0.591,0.444
28.825,0.237,0.655,0.445
28.83,0.225,0.705,0.414
28.835,0.212,0.739,0.289
28.84,0.239,0.854,0.23
28.845,0.203,0.998,0.2
28.85,0.082,1.103,0.188
28.855,-0.032,1.18,0.18
28.86,-0.158,1.245,0.041
28.865,-0.315,1.312,-0.246
28.871,-0.4,1.399,-0.53
28.875,-0.395,1.512,-0.744
28.88,-0.399,1.604,-0.763
28.888,-0.321,1.724,-0.363
28.895,-0.069,1.9,0.33
28.896,0.161,1.98,0.963
28.9,0.254,1.98,1.226
28.905,0.242,1.912,1.058
28.91,0.237,1.762,0.702
28.915,0.27,1.547,0.432
28.926,0.259,1.268,0.309
28.927,0.195,0.99,0.34
28.93,0.142,0.808,0.478
28.946,0.173,0.698,0.619
28.947,0.279,0.619,0.726
28.949,0.389,0.588,0.81
28.95,0.447,0.615,0.853
29.009,0.45,0.716,0.846
29.01,0.43,0.899,0.761
29.011,0.425,1.18,0.546
29.012,0.443,1.496,0.219
29.013,0.464,1.756,-0.159
29.014,0.456,1.911,-0.474
29.015,0.423,1.932,-0.344
29.017,0.344,1.851,0.116
29.018,0.205,1.646,0.473
